73 1004
521 877
286 389
685 438
586 730
544 461
544 0
199 309
834 11
986 260
877 590
164 367
966 877
477 590
982 877
730 92
401 544
247 982
607 425
877 559
693 457
734 876
408 877
202 43
877 327
296 887
982 986
392 683
683 834
202 508
197 834
570 462
544 877
880 554
554 834
734 420
938 734
568 589
621 84
560 480
84 691
877 481
286 877
570 834
734 667
570 910
989 405
685 223
986 992
826 84
516 53
685 27
544 422
392 152
834 142
411 376
202 876
309 942
965 877
876 233
309 864
856 590
648 877
152 877
544 84
292 337
462 481
570 548
235 685
529 544
723 650
165 1002
796 656
7 760
656 672
590 462
84 877
85 963
43 1022
84 839
688 718
570 877
930 530
309 609
264 1002
633 309
49 213
133 1009
570 367
618 350
84 360
481 715
84 566
41 693
177 876
525 611
877 930
826 1004
810 152
876 877
980 629
579 418
633 90
191 544
570 292
661 902
877 983
458 877
481 129
299 877
165 834
676 715
480 676
570 190
796 614
318 607
308 986
830 199
664 477
462 602
309 120
570 152
952 84
874 329
481 84
548 900
977 367
685 614
309 309
84 880
669 513
834 570
743 11
299 84
532 184
685 910
930 834
577 834
504 48
794 223
480 982
834 446
295 650
350 367
389 572
919 735
370 309
191 441
286 570
261 989
877 171
730 177
570 84
982 389
544 568
598 416
295 842
403 338
295 391
295 912
416 834
228 685
590 163
295 986
477 309
418 980
426 639
1007 315
877 468
511 963
367 789
952 29
84 792
449 982
877 84
311 676
430 507
986 834
309 877
991 570
341 1002
982 877
982 880
309 511
834 837
462 11
468 894
977 308
507 544
898 367
570 508
591 607
676 295
986 834
650 777
416 986
411 986
986 541
148 633
977 834
664 329
877 407
164 299
512 36
1014 876
591 337
602 706
734 102
711 1004
281 1014
877 165
781 580
309 570
834 982
118 240
590 572
877 876
573 163
590 876
560 140
982 877
10 583
503 126
570 590
84 420
400 977
73 136
178 648
1006 734
540 989
1014 877
422 418
250 53
633 203
464 839
90 337
129 560
208 418
386 876
11 85
952 544
41 857
609 803
685 309
463 54
706 974
876 240
464 405
614 731
877 629
295 362
80 877
541 446
804 329
835 986
43 544
367 670
240 685
480 171
240 649
84 839
310 1002
202 468
544 389
389 570
986 877
367 967
433 731
877 796
650 982
152 986
53 370
295 910
310 544
441 540
42 53
716 1004
84 357
511 877
877 877
295 171
877 163
480 731
872 877
529 84
513 796
163 84
309 750
403 412
730 292
356 84
554 151
165 220
664 659
879 84
392 633
318 236
495 389
607 967
750 834
631 607
531 661
570 777
935 607
418 839
669 834
430 876
570 544
866 635
877 923
661 309
292 570
226 495
326 309
707 880
560 360
982 114
877 986
152 171
570 607
877 982
165 538
487 418
716 480
659 877
716 211
481 370
986 880
295 982
168 386
318 772
926 900
36 570
513 606
600 603
834 777
650 877
338 556
659 90
803 803
422 813
420 367
308 338
41 464
84 880
685 877
986 839
337 952
834 603
758 977
462 540
661 989
669 633
877 1013
11 614
20 332
935 418
462 421
910 547
972 338
468 682
834 1004
184 709
877 295
963 88
1004 977
986 481
570 786
819 592
84 880
877 1010
570 661
685 590
439 529
479 783
84 877
664 659
834 983
669 616
481 309
877 1002
590 318
158 48
318 401
325 952
792 240
171 839
607 84
839 391
325 669
586 982
930 140
297 669
479 281
570 839
223 880
545 839
85 839
214 84
199 430
84 880
837 952
420 464
1010 650
338 484
609 360
664 418
158 1010
946 163
309 965
171 363
152 171
619 876
341 664
783 247
910 163
866 295
879 570
565 570
982 876
616 309
705 676
720 876
41 422
540 603
41 546
986 309
96 1002
422 877
797 910
391 876
462 152
876 908
667 418
513 41
845 367
1001 332
834 108
418 876
84 335
163 834
464 1010
659 982
876 648
341 946
982 367
462 876
839 146
80 529
297 41
877 590
77 261
570 876
860 367
389 7
184 910
296 570
977 165
570 887
633 877
1004 982
199 814
880 481
570 548
839 84
639 544
126 982
152 244
286 337
416 834
260 614
309 570
244 877
7 570
740 84
866 411
261 117
777 68
835 629
977 556
318 881
391 685
392 309
240 920
367 797
877 1002
295 401
710 982
685 529
877 982
910 892
508 416
980 910
456 309
834 295
171 309
338 817
295 401
295 309
446 341
659 659
876 991
1010 286
716 715
544 981
83 986
910 426
27 126
877 84
982 514
276 910
575 834
979 833
977 796
261 877
487 876
563 669
603 648
835 834
407 20
977 508
731 539
477 664
725 877
941 90
495 760
982 411
877 544
989 73
84 360
734 282
813 986
992 556
834 83
730 90
664 590
839 145
395 462
777 84
577 659
640 529
309 477
73 946
982 341
877 986
554 367
317 982
295 554
240 295
41 74
778 570
839 327
529 309
603 360
730 422
530 982
367 877
608 202
54 202
986 422
80 495
974 716
383 416
952 632
395 876
834 240
508 247
540 731
664 607
877 111
303 834
367 834
849 612
1004 411
392 976
544 350
341 480
1004 90
180 82
163 645
422 982
1000 309
605 887
877 240
299 767
480 539
544 667
127 945
399 382
780 818
834 395
540 834
743 607
834 126
877 477
877 817
426 99
910 986
297 540
480 33
716 401
1017 986
395 792
295 84
880 986
659 250
659 129
1014 233
481 982
676 504
462 286
659 877
338 257
603 834
664 397
341 295
295 986
746 991
669 734
480 734
653 389
367 360
837 392
223 734
80 399
325 462
462 236
367 986
847 96
615 259
669 462
876 508
626 834
15 309
877 240
296 986
730 400
440 472
544 764
53 296
935 982
661 464
570 730
602 7
420 8
544 876
685 570
717 876
982 395
90 41
980 462
11 363
965 777
540 367
876 177
544 1010
607 324
980 295
876 202
276 392
295 295
286 495
603 308
295 309
590 650
731 834
84 659
974 367
889 530
977 778
295 777
191 297
625 84
554 963
392 685
586 83
309 1022
988 693
986 721
42 464
544 877
309 783
633 877
877 986
834 889
358 360
392 977
880 48
163 73
308 81
834 877
318 73
839 650
876 602
667 796
877 511
529 418
608 384
902 834
834 877
834 508
582 464
258 877
386 914
721 876
126 248
717 958
367 607
235 511
163 569
383 613
295 877
140 705
84 640
889 309
457 877
570 389
731 240
464 529
395 977
450 880
409 877
796 986
685 961
310 669
214 49
876 84
602 544
570 839
976 977
440 197
743 547
834 876
912 151
544 308
367 557
974 877
401 202
850 986
877 877
983 912
877 152
540 817
796 282
309 468
999 965
751 877
777 481
308 158
826 53
946 621
53 441
310 1007
508 430
338 834
24 1002
341 873
716 20
389 80
880 876
877 605
150 989
607 523
104 389
877 304
248 84
308 626
7 1002
461 199
730 531
982 411
963 450
974 569
11 724
367 480
360 367
418 889
590 11
877 42
84 367
418 982
570 1012
418 570
835 367
462 548
41 982
965 877
758 701
977 986
458 130
295 7
84 834
367 892
669 4
418 544
682 834
760 777
83 163
152 418
835 535
661 480
481 570
119 295
676 199
495 877
295 996
84 428
237 462
240 407
529 171
716 743
508 244
350 982
986 731
508 877
391 877
487 389
934 877
685 945
84 614
570 487
570 653
730 342
228 982
222 54
337 906
309 43
982 839
39 541
309 554
171 191
477 982
669 163
544 202
20 744
977 309
877 84
617 876
591 230
876 1002
983 991
982 716
750 941
834 544
389 715
163 877
481 540
877 863
142 842
403 261
734 203
659 292
877 810
539 982
563 411
111 165
839 731
84 730
90 477
796 325
540 839
877 603
910 556
834 418
194 367
53 540
386 126
639 982
90 133
1010 544
826 468
358 544
910 877
90 777
877 656
902 544
85 529
877 692
730 683
1002 481
570 367
734 877
171 845
590 487
367 556
286 462
389 84
403 80
876 544
570 566
998 669
367 480
481 989
926 367
93 881
438 80
177 935
910 69
84 834
977 84
941 286
982 138
497 540
481 27
84 979
986 804
163 877
411 418
107 877
835 5
171 839
150 295
900 978
481 395
4 163
877 446
440 977
309 803
177 81
1006 894
326 90
495 676
294 89
367 360
639 664
463 877
554 631
488 902
889 84
304 77
406 1004
392 1010
309 202
507 947
591 41
508 197
464 367
544 910
781 607
2 877
986 440
395 325
656 41
938 84
659 706
625 607
915 464
850 633
461 877
446 834
614 145
240 511
544 631
41 492
480 84
572 202
877 462
355 877
446 554
295 1010
882 461
309 664
508 256
137 295
462 590
462 223
858 418
508 685
734 309
20 481
165 309
977 401
616 456
297 4
606 386
607 1006
982 640
295 915
223 309
990 202
84 324
130 164
530 462
986 910
669 570
667 570
717 685
768 382
90 152
963 965
626 171
240 457
481 84
545 191
236 640
337 309
223 81
318 796
487 247
783 986
338 692
717 163
877 464
982 751
461 834
84 946
877 481
839 834
639 389
53 544
958 529
967 7
7 152
309 1022
857 835
111 572
152 877
570 121
193 468
634 508
1022 982
367 529
7 977
240 585
7 876
420 194
570 199
544 1004
877 796
87 621
839 547
652 236
418 839
178 570
877 309
1004 359
877 440
445 839
316 350
877 134
648 877
792 540
338 93
669 820
881 544
834 481
590 839
664 267
877 191
295 292
835 959
240 418
309 367
590 692
982 612
710 607
982 986
656 457
171 659
240 685
421 367
877 389
480 982
734 877
989 41
797 590
508 556
171 719
544 650
577 650
789 310
367 565
608 544
481 325
1 607
877 894
590 670
163 859
165 570
619 777
226 877
966 986
577 488
577 171
261 617
90 295
877 877
41 572
982 837
669 877
876 84
877 403
986 730
877 792
731 171
876 384
1010 982
544 716
982 292
730 876
507 659
480 834
982 540
342 367
659 118
554 606
982 415
945 399
622 986
986 743
601 563
63 650
90 892
826 946
650 481
952 40
605 53
834 665
877 617
967 961
286 338
977 715
989 593
248 143
889 556
367 309
692 529
80 370
401 734
877 734
877 322
554 8
338 530
554 685
744 239
879 338
877 544
309 148
199 977
876 877
570 877
295 650
590 523
171 752
471 327
796 152
650 309
111 313
669 716
295 607
426 817
145 163
876 90
51 546
481 877
661 881
163 633
880 882
269 531
273 540
554 462
659 439
796 876
685 309
358 982
877 90
796 877
1004 766
540 866
716 500
879 544
570 804
111 876
760 982
877 554
633 180
462 41
717 367
753 622
877 803
367 585
877 621
955 1017
171 395
935 126
877 607
540 877
619 309
758 876
834 639
544 420
730 986
986 145
986 716
554 667
986 910
1002 1002
84 676
560 84
529 731
177 986
184 839
168 570
309 840
877 92
540 982
915 834
502 184
338 730
834 877
965 84
544 976
982 295
372 468
90 358
877 240
43 544
982 977
338 986
163 295
669 692
294 1014
554 163
533 1004
633 650
570 292
441 876
268 820
570 370
607 389
539 340
53 41
570 834
877 581
513 877
544 540
986 626
982 416
577 720
979 554
462 367
796 538
11 986
43 257
292 877
457 418
876 789
324 839
626 529
664 877
203 982
877 876
389 605
81 590
910 464
692 90
676 935
974 163
676 395
877 982
337 42
877 468
633 986
540 626
946 554
529 118
507 386
566 367
778 240
793 982
295 716
295 480
81 418
910 84
607 367
544 544
529 834
392 876
834 1014
910 407
54 450
877 338
395 318
193 877
872 295
1004 614
877 261
1014 242
716 239
152 685
986 233
464 276
789 977
295 824
202 881
876 367
540 613
877 90
977 803
938 389
84 648
276 723
769 80
464 584
570 757
84 295
80 1010
389 261
952 876
730 407
420 877
725 693
239 332
669 11
986 1010
540 462
880 721
401 190
54 338
296 676
877 309
53 982
910 930
877 72
877 952
190 780
659 87
544 629
648 834
84 996
989 121
360 877
834 1007
441 977
295 880
716 84
367 7
367 400
877 344
358 308
555 989
416 540
84 982
507 41
734 468
338 834
554 1002
73 367
286 480
640 743
986 148
295 982
481 834
910 369
531 462
763 309
223 982
395 386
989 876
570 982
834 653
389 540
818 958
464 767
602 867
171 877
620 554
41 986
982 367
617 326
384 133
910 554
1004 982
877 15
529 526
935 315
650 740
238 777
974 295
676 464
171 977
591 575
910 182
20 430
77 1009
723 877
633 541
877 716
659 877
231 680
421 163
386 346
544 880
556 147
877 894
295 876
965 450
412 734
948 796
508 570
367 544
559 566
1010 548
392 676
877 529
391 411
877 877
367 544
420 716
638 126
309 508
570 1004
468 61
845 158
877 84
53 877
292 548
84 132
710 544
295 1006
877 607
11 750
880 792
982 685
202 308
877 164
880 286
826 540
918 295
612 572
338 295
199 11
11 111
590 876
877 309
84 266
619 707
734 980
705 90
590 572
329 418
1010 199
190 470
329 659
716 508
471 54
876 544
834 876
803 121
633 685
876 811
309 707
171 395
982 111
389 837
877 804
1017 740
669 1010
358 985
165 571
835 1010
358 295
401 877
508 439
297 608
540 35
77 544
685 41
839 440
980 337
613 294
286 999
834 982
868 309
209 570
41 688
570 664
834 338
877 190
389 84
457 76
295 804
11 659
877 839
730 84
171 834
796 1022
424 664
972 427
481 538
650 972
777 876
27 508
876 664
544 597
84 992
480 239
877 411
170 740
840 529
986 877
529 876
468 338
201 507
946 456
876 595
309 685
74 880
1023 877
1010 629
43 942
544 508
274 607
481 910
731 685
741 401
480 411
834 877
181 11
481 803
180 295
267 877
877 146
820 464
439 370
338 570
804 877
337 416
84 295
358 803
76 202
570 202
717 337
834 889
986 429
659 41
299 877
84 942
84 8
11 1002
965 707
264 554
173 171
570 150
140 309
877 283
130 938
664 54
910 540
877 513
607 633
648 250
395 783
446 796
692 685
664 1002
734 248
845 295
69 653
165 363
692 640
248 481
341 462
165 839
386 900
295 834
591 992
570 640
991 877
633 669
876 957
633 208
538 261
309 1007
1014 468
570 392
384 877
877 1004
570 508
797 226
11 617
1010 177
523 683
295 464
462 171
669 84
892 429
734 202
438 295
230 910
508 877
309 877
570 834
715 309
834 650
392 834
11 438
716 309
530 633
554 626
570 418
877 119
991 837
20 540
414 683
880 367
480 111
4 360
685 626
570 877
42 992
965 834
309 880
876 876
367 676
240 989
367 633
819 743
202 796
683 711
53 910
590 295
83 972
633 446
876 813
617 877
544 590
507 570
861 11
877 834
572 392
540 171
989 585
83 295
570 173
249 711
676 256
904 577
607 367
548 223
492 151
1002 570
389 508
152 730
796 119
546 834
796 163
392 676
834 877
456 667
544 367
878 309
370 309
571 900
461 877
42 41
521 664
11 240
650 243
877 717
367 458
405 841
507 650
1002 656
910 199
876 858
539 877
989 84
198 900
880 664
605 815
539 292
986 982
989 547
877 295
495 910
171 570
716 664
1014 41
866 41
834 184
910 818
7 1014
570 286
445 796
633 53
367 463
310 986
841 834
350 589
90 181
715 439
876 389
367 53
223 544
130 894
717 1000
877 367
140 877
977 877
876 935
685 299
310 309
834 540
877 313
313 84
62 796
4 1014
43 602
952 965
687 877
910 418
877 840
977 48
977 240
228 462
570 421
20 391
240 877
424 150
648 986
619 880
326 292
628 676
764 498
942 495
305 876
556 326
450 982
670 507
130 670
946 121
1003 304
563 338
803 1004
386 877
295 877
633 84
835 389
295 982
659 877
877 664
683 182
84 53
389 614
190 834
84 450
84 715
877 570
462 902
876 462
292 876
513 942
81 834
877 140
495 617
118 392
118 877
730 591
1010 513
90 877
403 182
202 267
876 140
877 991
286 310
839 877
295 407
915 544
53 11
351 982
570 877
421 979
796 731
877 730
414 877
796 529
202 986
362 1010
877 425
11 477
743 478
544 325
438 626
309 74
240 233
540 182
570 910
90 758
1002 570
530 986
989 190
664 464
918 392
202 977
508 818
126 723
910 304
607 880
54 544
986 544
1002 462
177 54
544 224
986 84
395 11
84 780
796 41
540 309
240 309
796 171
957 152
395 529
223 184
980 685
367 633
173 910
492 292
986 842
477 986
877 452
899 948
160 639
813 982
540 877
669 191
165 54
571 411
876 876
407 367
734 544
817 876
11 111
462 676
69 938
481 295
347 841
367 372
164 90
84 464
676 367
876 41
468 554
877 826
540 391
966 299
683 982
545 876
309 118
84 601
511 540
621 367
839 1003
15 363
877 592
367 53
418 70
360 392
982 734
877 877
734 90
734 292
877 1002
880 84
946 146
876 309
570 367
256 396
982 716
577 877
877 615
316 982
717 986
591 669
877 421
386 834
544 632
617 935
715 464
1010 676
68 43
768 1013
126 607
544 540
41 877
731 945
1002 430
736 12
171 877
877 11
877 236
404 226
389 202
986 554
685 989
165 982
670 786
353 1010
659 544
877 440
877 977
756 152
982 667
659 626
676 84
223 96
41 659
664 136
877 883
834 792
834 49
868 664
730 876
507 877
495 554
260 199
367 648
612 53
877 480
633 664
877 446
309 462
462 582
468 577
1004 554
308 653
868 464
440 401
7 849
367 416
544 952
367 892
152 834
177 977
965 877
430 1010
638 184
202 184
633 877
441 446
111 857
544 544
982 628
57 880
797 532
876 90
999 367
730 877
986 360
570 734
946 629
1000 826
669 544
877 986
340 633
877 65
84 367
881 654
367 580
383 615
407 743
849 389
544 240
834 912
392 570
570 190
982 986
84 622
982 508
84 48
734 877
240 743
1002 226
982 287
935 570
481 416
11 877
935 29
716 99
877 814
169 570
462 965
692 880
640 577
977 731
367 1010
570 614
544 202
171 989
659 877
803 240
395 84
803 877
89 877
507 796
877 982
133 982
676 661
341 796
462 824
418 982
20 834
877 80
671 835
1000 877
846 758
876 202
395 418
171 688
877 982
199 544
977 295
11 152
468 629
642 199
84 4
484 418
84 834
665 607
462 640
935 477
411 12
367 521
796 247
464 69
295 716
337 11
835 982
295 876
136 508
777 877
309 308
877 730
261 839
876 367
464 295
57 84
664 367
570 152
989 304
730 834
676 570
877 309
682 202
612 716
718 877
240 295
544 961
877 403
982 376
554 367
839 479
286 309
834 295
716 309
464 676
458 286
90 877
986 362
163 400
982 508
721 295
507 617
152 544
295 461
877 350
544 461
360 41
877 301
84 256
664 607
295 41
544 297
1004 908
730 986
839 84
295 90
930 90
440 1018
554 556
849 144
418 20
915 468
544 295
590 621
261 716
670 986
315 367
171 544
367 877
820 877
